epoch,step,total_loss,pred_loss,sigreg_loss
1,141,0.05090668383351666,0.04177582268239864,0.9130861218093981
2,282,0.010999382420687388,0.0014980807293582946,0.950130192100579
3,423,0.010381498704301127,0.000811472498392356,0.9570026465341555
4,564,0.010126298062291974,0.0005450510320415496,0.9581247246857231
5,705,0.00996634239291257,0.0004113042699866631,0.9555038315184573
