epoch,step,total_loss,pred_loss,sigreg_loss
1,116,0.012215906754136086,0.0028405708726495504,0.9375336170196533
1,117,0.011693475767970085,0.0022922575008124113,0.9401218295097351
1,118,0.012204589322209358,0.0028444253839552402,0.9360163807868958
1,119,0.011704842559993267,0.002290515461936593,0.941432774066925
1,120,0.011735361069440842,0.0023441838566213846,0.9391177892684937
1,121,0.011737717315554619,0.0023166548926383257,0.942106306552887
1,122,0.01144302450120449,0.002024188172072172,0.9418835639953613
1,123,0.011769808828830719,0.0023629837669432163,0.9406825304031372
1,124,0.011607450433075428,0.0022065937519073486,0.9400857090950012
1,125,0.011505869217216969,0.0020752977579832077,0.9430571794509888
1,126,0.011781775392591953,0.0023865343537181616,0.9395241141319275
1,127,0.011790545657277107,0.0023857192136347294,0.9404827356338501
1,128,0.011532706208527088,0.0021401941776275635,0.939251184463501
1,129,0.011500822380185127,0.002072978764772415,0.9427844285964966
1,130,0.011735962703824043,0.0023139221593737602,0.9422040581703186
1,131,0.01172596961259842,0.002330942079424858,0.9395027756690979
2,132,0.011562078259885311,0.0021513605024665594,0.9410718083381653
2,133,0.011563217267394066,0.002132947091013193,0.9430269598960876
2,134,0.011528665199875832,0.0021102894097566605,0.9418376088142395
2,135,0.011595252901315689,0.002177077578380704,0.941817581653595
2,136,0.011568744666874409,0.0021433988586068153,0.9425346255302429
2,137,0.0113479383289814,0.0019128096755594015,0.9435128569602966
2,138,0.011647660285234451,0.0022354682441800833,0.9412192106246948
2,139,0.011380498297512531,0.0019390563247725368,0.9441442489624023
2,140,0.011698892340064049,0.002271961187943816,0.9426931142807007
2,141,0.011356092989444733,0.0019312741933390498,0.9424819350242615
2,142,0.01154903694987297,0.0021291514858603477,0.9419885873794556
2,143,0.011489375494420528,0.002068453701213002,0.94209223985672
2,144,0.011410634033381939,0.00197644904255867,0.943418562412262
2,145,0.011349008418619633,0.0019131995504722,0.9435809254646301
2,146,0.011317702941596508,0.0018799101235345006,0.9437793493270874
2,147,0.011428490281105042,0.002002469263970852,0.9426020979881287
2,148,0.011482683941721916,0.0020442099776118994,0.9438473582267761
2,149,0.011343803256750107,0.0018845375161617994,0.9459266066551208
2,150,0.011401046067476273,0.001970655284821987,0.9430391192436218
2,151,0.011269689537584782,0.0018216462340205908,0.9448043704032898
2,152,0.011342789977788925,0.0018858242547139525,0.9456966519355774
2,153,0.011345071718096733,0.0019142183009535074,0.9430853724479675
2,154,0.011212866753339767,0.0017533532809466124,0.9459513425827026
2,155,0.011435626074671745,0.0019928356632590294,0.9442790746688843
2,156,0.011297154240310192,0.0018487023189663887,0.9448451995849609
2,157,0.011305740103125572,0.0018408517353236675,0.9464888572692871
2,158,0.011210182681679726,0.0017566652968525887,0.9453517198562622
2,159,0.011330287903547287,0.0018834011862054467,0.944688618183136
2,160,0.011251498945057392,0.0018062859307974577,0.9445213079452515
2,161,0.011376774869859219,0.0019407985964789987,0.9435976147651672
2,162,0.011152960360050201,0.001692025107331574,0.9460935592651367
2,163,0.011140791699290276,0.0016782076563686132,0.9462584257125854
2,164,0.01104523241519928,0.0015982979675754905,0.9446935057640076
2,165,0.011352451518177986,0.0019178215879946947,0.9434630274772644
2,166,0.011053151451051235,0.0015796904917806387,0.9473460912704468
2,167,0.011219218373298645,0.0017713767010718584,0.9447842240333557
2,168,0.01113421842455864,0.001677695196121931,0.9456523656845093
2,169,0.011276697739958763,0.001828366657719016,0.9448330998420715
2,170,0.011141283437609673,0.0016701429849490523,0.947114109992981
2,171,0.011139078997075558,0.0016586713027209044,0.9480407238006592
2,172,0.011301547288894653,0.0018491760129109025,0.9452371597290039
2,173,0.011076207272708416,0.001605842960998416,0.9470363855361938
2,174,0.011204230599105358,0.0017518512904644012,0.9452379941940308
2,175,0.011160822585225105,0.001691204379312694,0.9469618201255798
2,176,0.01123586855828762,0.0017753863940015435,0.9460482001304626
2,177,0.010975377634167671,0.0015029080677777529,0.9472470283508301
2,178,0.010931904427707195,0.0014751804992556572,0.9456723928451538
2,179,0.010923704132437706,0.0014511456247419119,0.9472558498382568
2,180,0.011040608398616314,0.0015860330313444138,0.9454575181007385
2,181,0.010966779664158821,0.0014824307290837169,0.9484348893165588
2,182,0.010940048843622208,0.0014631994999945164,0.9476850032806396
2,183,0.010931849479675293,0.0014469176530838013,0.948493242263794
2,184,0.011102719232439995,0.0016319729620590806,0.9470746517181396
2,185,0.010989383794367313,0.0015081844758242369,0.9481199383735657
2,186,0.01098613440990448,0.0015243638772517443,0.946177065372467
2,187,0.010992983356118202,0.001507319393567741,0.9485664367675781
2,188,0.011029603891074657,0.0015660851495340466,0.946351945400238
2,189,0.010825276374816895,0.001339484704658389,0.9485791921615601
2,190,0.010880054906010628,0.001387297292239964,0.94927579164505
2,191,0.010831889696419239,0.0013370036613196135,0.9494885802268982
2,192,0.011012041941285133,0.0015255841426551342,0.9486457705497742
2,193,0.010816831141710281,0.001325491233728826,0.9491340517997742
2,194,0.01085338182747364,0.0013524924870580435,0.9500889182090759
2,195,0.010961132124066353,0.0014814030146226287,0.9479729533195496
2,196,0.011058353818953037,0.0015511717647314072,0.9507182240486145
2,197,0.01087281946092844,0.001387322903610766,0.9485496282577515
2,198,0.010952111333608627,0.0014742714120075107,0.9477840065956116
2,199,0.011013547889888287,0.001520734396763146,0.9492813944816589
2,200,0.010767028667032719,0.0012377359671518207,0.9529292583465576
2,201,0.011156703345477581,0.0016904175281524658,0.9466286301612854
2,202,0.010904988273978233,0.00142427789978683,0.9480710029602051
2,203,0.010929178446531296,0.0014396102633327246,0.9489568471908569
2,204,0.010835736989974976,0.0013354658149182796,0.9500270485877991
2,205,0.010817338712513447,0.001315804896876216,0.9501534104347229
2,206,0.010930248536169529,0.0014495321083813906,0.9480717182159424
2,207,0.010743817314505577,0.0012448938796296716,0.9498923420906067
2,208,0.010832029394805431,0.0013407112564891577,0.9491318464279175
2,209,0.01080019399523735,0.001300552859902382,0.949964165687561
2,210,0.010774768888950348,0.0012673914898186922,0.9507377743721008
2,211,0.011011580005288124,0.0015420494601130486,0.9469531178474426
2,212,0.010981571860611439,0.0014776221942156553,0.9503949284553528
2,213,0.01083180122077465,0.0013385708443820477,0.9493229985237122
2,214,0.010790571570396423,0.001291280728764832,0.9499291181564331
2,215,0.010793596506118774,0.0012758788652718067,0.9517718553543091
2,216,0.010770672000944614,0.0012627954129129648,0.9507876634597778
2,217,0.01076627429574728,0.0012650679564103484,0.9501206874847412
2,218,0.010668237693607807,0.0011639128206297755,0.9504324793815613
2,219,0.010822385549545288,0.0013085731770843267,0.9513812065124512
2,220,0.010736985132098198,0.0012331302277743816,0.950385570526123
2,221,0.010627043433487415,0.0011132273357361555,0.9513815641403198
2,222,0.010774248279631138,0.0012408163165673614,0.9533432126045227
2,223,0.010670117102563381,0.001167121110484004,0.9502996206283569
2,224,0.01076141744852066,0.001253433059900999,0.950798511505127
2,225,0.010638847947120667,0.0011431247694417834,0.9495723247528076
2,226,0.010748102329671383,0.0012465354520827532,0.9501567482948303
2,227,0.0107372235506773,0.001210132846608758,0.9527090787887573
2,228,0.010763569734990597,0.0012522125616669655,0.9511357545852661
2,229,0.01062212698161602,0.0010983714601024985,0.952375590801239
2,230,0.010735097341239452,0.001224762643687427,0.9510334730148315
2,231,0.010780755430459976,0.001272241584956646,0.9508514404296875
2,232,0.010751713067293167,0.001240753335878253,0.9510959982872009
2,233,0.010585788637399673,0.001081877271644771,0.9503911137580872
2,234,0.01063400600105524,0.0011154275853186846,0.95185786485672
2,235,0.010858375579118729,0.0013641385594382882,0.9494237303733826
2,236,0.01082660909742117,0.0013086425606161356,0.9517967104911804
2,237,0.010721873492002487,0.0012130741961300373,0.9508798718452454
2,238,0.010612111538648605,0.0011118677211925387,0.9500243663787842
2,239,0.010573104955255985,0.0010160862002521753,0.9557019472122192
2,240,0.010653309524059296,0.0011137430556118488,0.9539566040039062
2,241,0.010609284974634647,0.0010823541088029742,0.9526931047439575
2,242,0.010594883002340794,0.0010822598123922944,0.9512622952461243
2,243,0.01070946641266346,0.00120105454698205,0.9508411288261414
2,244,0.010534794069826603,0.0010202982230111957,0.9514496326446533
2,245,0.010625004768371582,0.0011193386744707823,0.9505665898323059
2,246,0.010472403839230537,0.0009373020147904754,0.9535102844238281
2,247,0.01061975583434105,0.0010968259302899241,0.9522929787635803
2,248,0.010564380325376987,0.0010527053382247686,0.9511674642562866
2,249,0.010534915141761303,0.0010070936987176538,0.9527820944786072
2,250,0.010609598830342293,0.0010765411425381899,0.9533058404922485
2,251,0.010605541057884693,0.0010915331076830626,0.9514008164405823
2,252,0.010644913651049137,0.001133433193899691,0.9511480331420898
2,253,0.010628670454025269,0.0011208849027752876,0.950778603553772
2,254,0.0106363445520401,0.001116625382564962,0.9519720077514648
2,255,0.010598943568766117,0.0010769793298095465,0.9521964192390442
2,256,0.010678437538444996,0.0011602042941376567,0.9518232941627502
2,257,0.01054433360695839,0.0009938192088156939,0.9550514817237854
2,258,0.01051925215870142,0.0009943452896550298,0.9524907469749451
2,259,0.01064330618828535,0.00110454554669559,0.9538760185241699
2,260,0.01054911594837904,0.001018741400912404,0.9530375003814697
2,261,0.010586041025817394,0.0010593923507258296,0.9526649117469788
2,262,0.01060396432876587,0.001073818770237267,0.9530145525932312
3,263,0.0106455497443676,0.0011329776607453823,0.9512572288513184
3,264,0.010645906440913677,0.0011242383625358343,0.9521667957305908
3,265,0.010593598708510399,0.0010651047341525555,0.9528493285179138
3,266,0.01046548131853342,0.0009341476252302527,0.9531334638595581
3,267,0.010570568963885307,0.0010386426001787186,0.9531926512718201
3,268,0.010456948541104794,0.0009348769090138376,0.9522072672843933
3,269,0.010376211255788803,0.0008376119076274335,0.9538599252700806
3,270,0.010551750659942627,0.0009886592160910368,0.9563091397285461
3,271,0.010484173893928528,0.0009550225222483277,0.9529151320457458
3,272,0.010471630841493607,0.000959971162956208,0.951166033744812
3,273,0.010609523393213749,0.0010826155776157975,0.9526907801628113
3,274,0.01043297816067934,0.0009095740970224142,0.9523404240608215
3,275,0.010502966120839119,0.0009553866693750024,0.9547579288482666
3,276,0.01051842886954546,0.0009866626933217049,0.9531766772270203
3,277,0.01043803058564663,0.0008804021053947508,0.9557628035545349
3,278,0.010512495413422585,0.0009612138383090496,0.9551281332969666
3,279,0.010565715841948986,0.0010306352050974965,0.9535080790519714
3,280,0.01048331055790186,0.0009569500107318163,0.9526361227035522
3,281,0.010447068139910698,0.0009160856134258211,0.9530982971191406
3,282,0.010482590645551682,0.0009474760736338794,0.9535114169120789
3,283,0.010573403909802437,0.0010315724648535252,0.9541831612586975
3,284,0.010456138290464878,0.0009331523324362934,0.9522985816001892
3,285,0.010354849509894848,0.0008116138633340597,0.9543235898017883
3,286,0.010365866124629974,0.0008160446304827929,0.9549821615219116
3,287,0.010462205857038498,0.0009033181704580784,0.9558888673782349
3,288,0.0105611402541399,0.0010288561461493373,0.9532284140586853
3,289,0.010519910603761673,0.0009727396536618471,0.9547171592712402
3,290,0.01053167600184679,0.0010014279978349805,0.9530248045921326
3,291,0.01045171357691288,0.0009171355050057173,0.9534578323364258
3,292,0.010421553626656532,0.0008782451041042805,0.9543308615684509
3,293,0.010530110448598862,0.0009722465183585882,0.955786406993866
3,294,0.010577056556940079,0.0010445513762533665,0.9532505869865417
3,295,0.010502641089260578,0.0009620331693440676,0.9540608525276184
3,296,0.010416284203529358,0.0008772529545240104,0.9539031386375427
3,297,0.010473468340933323,0.0009371552150696516,0.9536313414573669
3,298,0.010428531095385551,0.0008829331491142511,0.954559862613678
3,299,0.01047034002840519,0.0009310420136898756,0.9539297819137573
3,300,0.010414384305477142,0.0008754735463298857,0.9538910984992981
3,301,0.010537615045905113,0.0010040992638096213,0.953351616859436
3,302,0.010437138378620148,0.000913998344913125,0.9523140788078308
3,303,0.0104671074077487,0.0009108580416068435,0.9556249976158142
3,304,0.010397212579846382,0.0008609147043898702,0.9536298513412476
3,305,0.010333539918065071,0.00075330282561481,0.958023726940155
3,306,0.01042335294187069,0.0009008425986394286,0.9522510766983032
3,307,0.010363852605223656,0.0008213414112105966,0.9542511105537415
3,308,0.010377263650298119,0.0008124315645545721,0.9564832448959351
3,309,0.010325678624212742,0.0007764865877106786,0.9549192786216736
3,310,0.010383270680904388,0.0008274770807474852,0.9555793404579163
3,311,0.010446760803461075,0.0008963281870819628,0.9550432562828064
3,312,0.010323761962354183,0.0007845443906262517,0.9539217948913574
3,313,0.01049242913722992,0.0009361805277876556,0.9556248784065247
3,314,0.01033511757850647,0.0007787802605889738,0.9556337594985962
3,315,0.010429118759930134,0.000890333263669163,0.9538785815238953
3,316,0.010286196134984493,0.0007356125279329717,0.9550583958625793
3,317,0.010442489758133888,0.0008906461298465729,0.9551844000816345
3,318,0.010357731953263283,0.0008033500635065138,0.9554381966590881
3,319,0.010393784381449223,0.0008223562617786229,0.9571428894996643
3,320,0.010617988184094429,0.001082065748050809,0.9535923004150391
3,321,0.010368547402322292,0.0007999315275810659,0.9568616151809692
3,322,0.010279512032866478,0.0007331141387112439,0.9546398520469666
3,323,0.010346918366849422,0.000783995317760855,0.9562923312187195
3,324,0.010348058305680752,0.0008030332974158227,0.9545025825500488
3,325,0.010319871827960014,0.0007651287596672773,0.955474317073822
3,326,0.010379506275057793,0.0008148928172886372,0.9564614295959473
3,327,0.010404137894511223,0.0008395704790018499,0.9564567804336548
3,328,0.010289610363543034,0.0007126705022528768,0.9576940536499023
3,329,0.010375630110502243,0.000828519172500819,0.9547110795974731
3,330,0.010273588821291924,0.000722886121366173,0.9550702571868896
3,331,0.01027967780828476,0.0007158807711675763,0.9563797116279602
3,332,0.010287397541105747,0.0007237428799271584,0.9563655257225037
3,333,0.010310372337698936,0.0007544957334175706,0.9555876851081848
3,334,0.010378818027675152,0.0008116795215755701,0.9567139148712158
3,335,0.01039068028330803,0.0008335950551554561,0.9557085633277893
3,336,0.010294496081769466,0.0007358257425948977,0.9558670520782471
3,337,0.010329735465347767,0.0007310567889362574,0.9598678946495056
3,338,0.010325808078050613,0.0007633469649590552,0.9562461376190186
3,339,0.01045906264334917,0.0009113717824220657,0.9547690749168396
3,340,0.010257229208946228,0.0007179831154644489,0.9539247155189514
3,341,0.010304749943315983,0.0007425370276905596,0.956221342086792
3,342,0.010297173634171486,0.0007232183124870062,0.9573955535888672
3,343,0.010287249460816383,0.0007266306784003973,0.9560618996620178
3,344,0.010374386794865131,0.000808997661806643,0.9565389156341553
3,345,0.010312922298908234,0.0007647420279681683,0.954818069934845
3,346,0.010346160270273685,0.0007721008732914925,0.9574059247970581
3,347,0.0103278374299407,0.000783522380515933,0.9544314742088318
3,348,0.010399843566119671,0.0008400615188293159,0.9559782147407532
3,349,0.01022098958492279,0.0006408371846191585,0.9580152034759521
3,350,0.010276981629431248,0.0007113778847269714,0.9565604329109192
3,351,0.010252715088427067,0.0006996169686317444,0.9553098678588867
3,352,0.010210873559117317,0.0006629159906879067,0.9547957181930542
3,353,0.010355319827795029,0.0007910294225439429,0.956429123878479
3,354,0.010232435539364815,0.0006618276238441467,0.9570608139038086
3,355,0.01024132501333952,0.0006692054448649287,0.957211971282959
3,356,0.010287872515618801,0.0007309559732675552,0.9556916356086731
3,357,0.01031219121068716,0.0007569767767563462,0.9555214047431946
3,358,0.010361243970692158,0.0008173797396011651,0.9543864727020264
3,359,0.010178372263908386,0.0006330721080303192,0.9545300006866455
3,360,0.010192868299782276,0.0006359301623888314,0.9556938409805298
3,361,0.010324177332222462,0.0007907511317171156,0.9533425569534302
3,362,0.010236531496047974,0.0006734244525432587,0.9563107490539551
3,363,0.010322037152945995,0.0007682006107643247,0.9553837180137634
3,364,0.0102434903383255,0.0006774247158318758,0.9566066265106201
3,365,0.010214556939899921,0.0006672132876701653,0.9547343254089355
3,366,0.010313419625163078,0.0007553367759101093,0.9558082818984985
3,367,0.010292479768395424,0.0007243332220241427,0.956814706325531
3,368,0.010209329426288605,0.0006447556661441922,0.9564573764801025
3,369,0.01020992174744606,0.0006588999531231821,0.955102264881134
3,370,0.010202394798398018,0.0006552360136993229,0.9547159075737
3,371,0.010242425836622715,0.0006613535224460065,0.9581072926521301
3,372,0.010227085091173649,0.0006683861138299108,0.9558699727058411
3,373,0.010384410619735718,0.000831758021377027,0.9552653431892395
3,374,0.010239746421575546,0.0006715221097692847,0.9568225145339966
3,375,0.010254960507154465,0.0006857834523543715,0.9569177627563477
3,376,0.010186527855694294,0.0006104146596044302,0.9576113224029541
3,377,0.010214436799287796,0.0006691913586109877,0.9545245170593262
3,378,0.010179071687161922,0.0006389694754034281,0.9540102481842041
3,379,0.010175509378314018,0.0006179149495437741,0.9557594656944275
3,380,0.010295809246599674,0.0007310949149541557,0.9564714431762695
3,381,0.010190019384026527,0.0006168268155306578,0.9573192596435547
3,382,0.010173942893743515,0.0006233946769498289,0.9550548791885376
3,383,0.010208566673099995,0.000633109943009913,0.9575456380844116
3,384,0.010251951403915882,0.000695779686793685,0.9556171298027039
3,385,0.010209357365965843,0.0006445250473916531,0.9564831852912903
3,386,0.010186447761952877,0.0006332445191219449,0.9553203582763672
3,387,0.010142805054783821,0.0005888708401471376,0.9553934335708618
3,388,0.010184979997575283,0.0006133790011517704,0.9571601152420044
3,389,0.010187127627432346,0.0006290453020483255,0.9558082818984985
3,390,0.010213229805231094,0.000635774340480566,0.9577454924583435
3,391,0.010156246833503246,0.0006061473395675421,0.955009937286377
3,392,0.010293630883097649,0.000730465049855411,0.9563165903091431
3,393,0.010147505439817905,0.0005586663610301912,0.9588839411735535
4,394,0.010173374786973,0.000624967273324728,0.9548407196998596
4,395,0.01018189825117588,0.0006238790228962898,0.9558019638061523
4,396,0.010190971195697784,0.0006270066369324923,0.9563964605331421
4,397,0.010202355682849884,0.0006166744860820472,0.9585681557655334
4,398,0.01015761774033308,0.0005874212365597486,0.9570196270942688
4,399,0.010237894020974636,0.0006745167193002999,0.9563376903533936
4,400,0.010264948010444641,0.0007117691566236317,0.9553179740905762
4,401,0.010157912969589233,0.000606187735684216,0.955172598361969
4,402,0.010268956422805786,0.0007079854840412736,0.9560971260070801
4,403,0.01021847315132618,0.0006325015565380454,0.9585971832275391
4,404,0.010198956355452538,0.0006379124242812395,0.9561044573783875
4,405,0.010205639526247978,0.0006274330662563443,0.95782071352005
4,406,0.01011129654943943,0.0005541257560253143,0.9557170867919922
4,407,0.01013087760657072,0.0005733771249651909,0.9557501077651978
4,408,0.010113632306456566,0.0005386543925851583,0.957497775554657
4,409,0.010115545243024826,0.0005432895850390196,0.9572255611419678
4,410,0.010175203904509544,0.0005896319635212421,0.95855712890625
4,411,0.010176867246627808,0.0006086661596782506,0.9568201899528503
4,412,0.010122480802237988,0.0005843110848218203,0.9538170099258423
4,413,0.010099990293383598,0.0005465918220579624,0.955339789390564
4,414,0.01021682657301426,0.0006439653225243092,0.9572861194610596
4,415,0.010149598121643066,0.0005972891813144088,0.9552309513092041
4,416,0.010175026021897793,0.0006035631522536278,0.9571462869644165
4,417,0.010219864547252655,0.0006644368404522538,0.955542802810669
4,418,0.010266358964145184,0.0007027126848697662,0.9563646912574768
4,419,0.010177035816013813,0.0006066923961043358,0.9570344090461731
4,420,0.010166305117309093,0.0005797802587039769,0.9586525559425354
4,421,0.010161813348531723,0.0005873315967619419,0.9574481248855591
4,422,0.010157191194593906,0.0005931651103310287,0.9564026594161987
4,423,0.010135938413441181,0.0005605185870081186,0.9575420022010803
4,424,0.010192363522946835,0.0006437740521505475,0.9548589587211609
4,425,0.010146868415176868,0.0005856239004060626,0.956124484539032
4,426,0.010126329027116299,0.0005573593080043793,0.956896960735321
4,427,0.010199585929512978,0.0006272555910982192,0.9572330117225647
4,428,0.010166994296014309,0.0005955404485575855,0.9571453928947449
4,429,0.010210552252829075,0.0006288818549364805,0.9581670165061951
4,430,0.01016121357679367,0.0005842459504492581,0.957696795463562
4,431,0.010154406540095806,0.000593006843701005,0.9561399817466736
4,432,0.01014193519949913,0.0005610203952528536,0.9580914974212646
4,433,0.010160094127058983,0.0006300709210336208,0.9530022740364075
4,434,0.010180055163800716,0.0006301139947026968,0.9549941420555115
4,435,0.010125626809895039,0.0005568359047174454,0.9568790793418884
4,436,0.010095594450831413,0.0005160763976164162,0.9579518437385559
4,437,0.01012234203517437,0.0005714228609576821,0.9550918936729431
4,438,0.010102726519107819,0.0005465567228384316,0.9556170105934143
4,439,0.010099578648805618,0.0005426029092632234,0.9556976556777954
4,440,0.010232982225716114,0.0006806541932746768,0.9552328586578369
4,441,0.01006929762661457,0.0004926671972498298,0.9576631188392639
4,442,0.01010916382074356,0.0005298118921928108,0.9579352140426636
